Syntax version=4
Thu Apr 23 10:47:48 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		particles_03	particles_05	particles_10	particles_100	particles_25	particles_50	baseline
D:	time(ms)	(0x200004a4,4)	(0x200004a8,4)	(0x200004ac,4)	(0x200004b0,4)	(0x200004b4,4)	(0x200004b8,4)	(0x20000070,6)
D:	479.00	0	0	0	0	0	0	9.285296
D:	479.86	0	0	0	0	0	0	9.323138
D:	480.63	0	0	0	0	0	0	9.254301
D:	481.38	0	0	0	0	0	0	9.256883
D:	482.19	0	0	0	0	0	0	9.295074
D:	482.99	0	0	0	0	0	0	9.274852
D:	483.75	0	0	0	0	0	0	9.184523
D:	484.51	0	0	0	0	0	0	9.225524
D:	485.34	0	0	0	0	0	0	9.342268
D:	486.21	0	0	0	0	0	0	9.493811
D:	487.06	0	0	0	0	0	0	9.473498
D:	487.89	0	0	0	0	0	0	9.588502
D:	488.71	0	0	0	0	0	0	9.810241
D:	489.56	0	0	0	0	0	0	10.045214
D:	490.36	0	0	0	0	0	0	9.976563
D:	491.45	0	0	0	0	0	0	9.819974
D:	492.33	0	0	0	0	0	0	9.593362
D:	493.30	0	0	0	0	0	0	9.489120
D:	494.12	0	0	0	0	0	0	9.493903
D:	494.99	0	0	0	0	0	0	9.344956
D:	495.78	0	0	0	0	0	0	9.403610
D:	496.57	0	0	0	0	0	0	9.449977
D:	497.38	0	0	0	0	0	0	9.440689
D:	498.41	0	0	0	0	0	0	9.433744
D:	499.26	0	0	0	0	0	0	9.389757
D:	500.05	0	0	0	0	0	0	9.431146
D:	501.01	0	0	0	0	0	0	9.258055
D:	501.87	0	0	0	0	0	0	9.171699
D:	502.68	0	0	0	0	0	0	8.979589
D:	503.55	0	0	0	0	0	0	9.069713
D:	504.38	0	0	0	0	0	0	9.039064
D:	505.20	0	0	0	0	0	0	9.062001
D:	506.00	0	0	0	0	0	0	9.099180
D:	506.87	0	0	0	0	0	0	9.150930
D:	507.65	0	0	0	0	0	0	9.206229
D:	508.45	0	0	0	0	0	0	9.185018
D:	509.25	0	0	0	0	0	0	9.109451
D:	510.04	0	0	0	0	0	0	9.134092
D:	510.92	0	0	0	0	0	0	9.025736
D:	511.90	0	0	0	0	0	0	9.046480
D:	512.69	0	0	0	0	0	0	8.956145
D:	513.50	0	0	0	0	0	0	8.958085
D:	514.35	0	0	0	0	0	0	8.967143
D:	515.21	0	0	0	0	0	0	8.939088
D:	516.04	0	0	0	0	0	0	8.917564
D:	516.86	0	0	0	0	0	0	9.140695
D:	517.71	0	0	0	0	0	0	9.077964
D:	518.55	0	0	0	0	0	0	9.340687
D:	519.38	0	0	0	0	0	0	9.619081
D:	520.31	0	0	0	0	0	0	9.773772
D:	521.28	0	0	0	0	0	0	9.646879
D:	522.15	0	0	0	0	0	0	9.597524
D:	523.02	0	0	0	0	0	0	9.365367
D:	523.88	0	0	0	0	0	0	9.267766
D:	524.72	0	0	0	0	0	0	9.012066
D:	525.58	0	0	0	0	0	0	8.951819
D:	526.44	0	0	0	0	0	0	9.013645
D:	527.29	0	0	0	0	0	0	9.069681
D:	528.14	0	0	0	0	0	0	9.150772
D:	529.02	0	0	0	0	0	0	9.484489
D:	529.88	0	0	0	0	0	0	9.790930
D:	530.75	0	0	0	0	0	0	9.641463
D:	531.66	0	0	0	0	0	0	9.615438
D:	532.50	0	0	0	0	0	0	9.557187
D:	533.39	0	0	0	0	0	0	9.515507
D:	534.25	0	0	0	0	0	0	9.313933
D:	535.09	0	0	0	0	0	0	9.227327
D:	536.01	0	0	0	0	0	0	9.269988
D:	537.12	0	0	0	0	0	0	9.287185
D:	538.05	0	0	0	0	0	0	9.325051
D:	538.99	0	0	0	0	0	0	9.490591
D:	539.87	0	0	0	0	0	0	9.701655
D:	540.87	0	0	0	0	0	0	9.561998
D:	541.71	0	0	0	0	0	0	9.472052
D:	542.57	0	0	0	0	0	0	9.321016
D:	543.48	0	0	0	0	0	0	9.235501
D:	544.39	0	0	0	0	0	0	9.212824
D:	545.28	0	0	0	0	0	0	9.107592
D:	546.26	0	0	0	0	0	0	9.096893
D:	547.14	0	0	0	0	0	0	9.049183
D:	548.12	0	0	0	0	0	0	9.020254
D:	549.00	0	0	0	0	0	0	9.035506
D:	549.77	0	0	0	0	0	0	8.964397
D:	550.58	0	0	0	0	0	0	9.007046
D:	551.37	0	0	0	0	0	0	8.951751
D:	552.20	0	0	0	0	0	0	8.816271
D:	552.99	0	0	0	0	0	0	8.764174
D:	553.88	0	0	0	0	0	0	8.833445
D:	554.70	0	0	0	0	0	0	8.827525
D:	555.52	0	0	0	0	0	0	8.886860
D:	556.44	0	0	0	0	0	0	8.837247
D:	557.26	0	0	0	0	0	0	8.856204
D:	558.15	0	0	0	0	0	0	8.817395
D:	559.03	0	0	0	0	0	0	8.863222
D:	559.88	0	0	0	0	0	0	8.755980
D:	560.69	0	0	0	0	0	0	8.783286
D:	561.48	0	0	0	0	0	0	8.970654
D:	562.34	0	0	0	0	0	0	9.000010
D:	563.19	0	0	0	0	0	0	8.892106
D:	563.99	0	0	0	0	0	0	8.962317
D:	564.87	0	0	0	0	0	0	8.837917
D:	565.64	0	0	0	0	0	0	8.999455
D:	566.64	0	0	0	0	0	0	9.001693
D:	567.47	0	0	0	0	0	0	9.065420
D:	568.27	0	0	0	0	0	0	8.971507
D:	569.05	0	0	0	0	0	0	9.366114
D:	569.88	0	0	0	0	0	0	9.268082
D:	570.73	0	0	0	0	0	0	9.201046
D:	571.53	0	0	0	0	0	0	9.238670
D:	572.35	0	0	0	0	0	0	9.206203
D:	573.20	0	0	0	0	0	0	9.115300
D:	574.03	0	0	0	0	0	0	9.091745
D:	574.90	0	0	0	0	0	0	8.986178
D:	575.70	0	0	0	0	0	0	8.838756
D:	576.49	0	0	0	0	0	0	8.820162
D:	577.34	0	0	0	0	0	0	8.698304
D:	578.23	0	0	0	0	0	0	8.664214
D:	579.02	0	0	0	0	0	0	8.583007
D:	579.87	0	0	0	0	0	0	8.681512
D:	580.67	0	0	0	0	0	0	8.810498
D:	581.51	0	0	0	0	0	0	8.795166
D:	582.34	0	0	0	0	0	0	8.769008
D:	583.20	0	0	0	0	0	0	8.757248
D:	584.00	0	0	0	0	0	0	8.633192
D:	584.87	0	0	0	0	0	0	8.599571
D:	585.69	0	0	0	0	0	0	8.649343
D:	586.52	0	0	0	0	0	0	8.722430
D:	587.37	0	0	0	0	0	0	8.702829
D:	588.23	0	0	0	0	0	0	8.709638
D:	589.08	0	0	0	0	0	0	8.702168
D:	589.94	0	0	0	0	0	0	8.724984
D:	590.87	0	0	0	0	0	0	8.602186
D:	591.73	0	0	0	0	0	0	8.529920
D:	592.60	0	0	0	0	0	0	8.393908
D:	593.47	0	0	0	0	0	0	8.405814
D:	594.49	0	0	0	0	0	0	8.391316
D:	595.45	0	0	0	0	0	0	8.500017
D:	596.30	0	0	0	0	0	0	8.443246
D:	597.24	0	0	0	0	0	0	8.625746
D:	598.15	0	0	0	0	0	0	8.608503
D:	599.02	0	0	0	0	0	0	8.688981
D:	599.87	0	0	0	0	0	0	8.697685
D:	600.72	0	0	0	0	0	0	8.523232
D:	601.68	0	0	0	0	0	0	8.455237
D:	602.52	0	0	0	0	0	0	8.451566
D:	603.65	0	0	0	0	0	0	8.433025
D:	604.60	0	0	0	0	0	0	8.566956
D:	605.63	0	0	0	0	0	0	8.570234
D:	606.63	0	0	0	0	0	0	8.602160
D:	607.58	0	0	0	0	0	0	8.561625
D:	608.51	0	0	0	0	0	0	8.623869
D:	609.43	0	0	0	0	0	0	8.650073
D:	610.29	0	0	0	0	0	0	8.755287
D:	611.17	0	0	0	0	0	0	8.694719
D:	612.07	0	0	0	0	0	0	8.629057
D:	612.94	0	0	0	0	0	0	8.552823
D:	613.88	0	0	0	0	0	0	8.586494
D:	614.75	0	0	0	0	0	0	8.415783
D:	615.59	0	0	0	0	0	0	8.408135
D:	616.39	0	0	0	0	0	0	8.430647
D:	617.24	0	0	0	0	0	0	8.676047
D:	618.02	0	0	0	0	0	0	8.513433
D:	618.87	0	0	0	0	0	0	8.579403
D:	619.65	0	0	0	0	0	0	8.623296
D:	620.46	0	0	0	0	0	0	8.629534
D:	621.36	0	0	0	0	0	0	8.596531
D:	622.17	0	0	0	0	0	0	8.688377
D:	622.98	0	0	0	0	0	0	8.805464
D:	623.90	0	0	0	0	0	0	8.822332
D:	624.73	0	0	0	0	0	0	9.028215
D:	625.59	0	0	0	0	0	0	8.958357
D:	626.48	0	0	0	0	0	0	8.991410
D:	627.38	0	0	0	0	0	0	9.101506
D:	628.19	0	0	0	0	0	0	9.124078
D:	629.04	0	0	0	0	0	0	9.060507
D:	629.87	0	0	0	0	0	0	8.946998
D:	630.90	0	0	0	0	0	0	8.953046
D:	631.69	0	0	0	0	0	0	8.844603
D:	632.48	0	0	0	0	0	0	8.738964
D:	633.34	0	0	0	0	0	0	8.592174
D:	634.20	0	0	0	0	0	0	8.687016
D:	634.99	0	0	0	0	0	0	8.582587
D:	635.78	0	0	0	0	0	0	8.508389
D:	636.71	0	0	0	0	0	0	8.579150
D:	637.49	0	0	0	0	0	0	8.474466
D:	638.37	0	0	0	0	0	0	8.562037
D:	639.20	0	0	0	0	0	0	8.545074
D:	640.02	0	0	0	0	0	0	8.607000
D:	641.09	0	0	0	0	0	0	8.681352
D:	641.93	0	0	0	0	0	0	8.830531
D:	642.72	0	0	0	0	0	0	8.913624
D:	643.52	0	0	0	0	0	0	8.920918
D:	644.34	0	0	0	0	0	0	8.915999
D:	645.20	0	0	0	0	0	0	8.802624
D:	646.00	0	0	0	0	0	0	8.790120
D:	646.87	0	0	0	0	0	0	8.733339
D:	647.72	0	0	0	0	0	0	8.763493
D:	648.53	0	0	0	0	0	0	8.806796
D:	649.37	0	0	0	0	0	0	8.854186
D:	650.23	0	0	0	0	0	0	8.805397
D:	651.06	0	0	0	0	0	0	8.748876
D:	651.94	0	0	0	0	0	0	8.680440
D:	652.79	0	0	0	0	0	0	8.656178
D:	653.64	0	0	0	0	0	0	8.571223
D:	654.54	0	0	0	0	0	0	8.479355
D:	655.40	0	0	0	0	0	0	8.446474
D:	656.30	0	0	0	0	0	0	8.446131
D:	657.15	0	0	0	0	0	0	8.539311
D:	658.02	0	0	0	0	0	0	8.541367
D:	658.99	0	0	0	0	0	0	8.589361
D:	659.87	0	0	0	0	0	0	8.642715
D:	660.72	0	0	0	0	0	0	8.616582
D:	661.57	0	0	0	0	0	0	8.654663
D:	662.45	0	0	0	0	0	0	8.769300
D:	663.30	0	0	0	0	0	0	8.771518
D:	664.23	0	0	0	0	0	0	8.907676
D:	665.09	0	0	0	0	0	0	8.880713
D:	666.27	0	0	0	0	0	0	8.830643
D:	667.14	0	0	0	0	0	0	9.099641
D:	668.01	0	0	0	0	0	0	9.241286
D:	668.87	0	0	0	0	0	0	9.467278
D:	669.73	0	0	0	0	0	0	9.427349
D:	670.64	0	0	0	0	0	0	9.329529
D:	671.55	0	0	0	0	0	0	9.236965
D:	672.41	0	0	0	0	0	0	9.100367
D:	673.29	0	0	0	0	0	0	8.809791
D:	674.34	0	0	0	0	0	0	8.748846
D:	675.29	0	0	0	0	0	0	8.778331
D:	676.25	0	0	0	0	0	0	8.761402
D:	677.14	0	0	0	0	0	0	8.840339
D:	678.03	0	0	0	0	0	0	8.895121
D:	678.90	0	0	0	0	0	0	9.056810
D:	679.76	0	0	0	0	0	0	9.100427
D:	680.60	0	0	0	0	0	0	8.991512
D:	681.46	0	0	0	0	0	0	8.938624
D:	682.35	0	0	0	0	0	0	8.947949
D:	683.20	0	0	0	0	0	0	9.118345
D:	683.99	0	0	0	0	0	0	9.087819
D:	684.78	0	0	0	0	0	0	9.126714
D:	685.58	0	0	0	0	0	0	9.265419
D:	686.36	0	0	0	0	0	0	9.321740
D:	687.29	0	0	0	0	0	0	9.247363
D:	688.12	0	0	0	0	0	0	9.394949
D:	688.95	0	0	0	0	0	0	9.287676
D:	689.81	0	0	0	0	0	0	9.259942
D:	690.68	0	0	0	0	0	0	9.255774
D:	691.52	0	0	0	0	0	0	9.180775
D:	692.41	0	0	0	0	0	0	9.172138
D:	693.26	0	0	0	0	0	0	9.277168
D:	694.10	0	0	0	0	0	0	9.198545
D:	694.93	0	0	0	0	0	0	9.152094
D:	695.72	0	0	0	0	0	0	9.139292
D:	696.51	0	0	0	0	0	0	9.161968
D:	697.36	0	0	0	0	0	0	9.227636
D:	698.19	0	0	0	0	0	0	9.356000
D:	698.99	0	0	0	0	0	0	9.344794
D:	699.78	0	0	0	0	0	0	9.318219
D:	700.58	0	0	0	0	0	0	9.413613
D:	701.37	0	0	0	0	0	0	9.372293
D:	702.24	0	0	0	0	0	0	9.492399
D:	703.60	0	0	0	0	0	0	9.686516
D:	704.37	0	0	0	0	0	0	9.646256
D:	705.20	0	0	0	0	0	0	9.609014
D:	706.12	0	0	0	0	0	0	9.588305
D:	706.99	0	0	0	0	0	0	9.598445
D:	707.77	0	0	0	0	0	0	9.924060
D:	708.60	0	0	0	0	0	0	10.190663
D:	709.39	0	0	0	0	0	0	10.199644
D:	710.20	0	0	0	0	0	0	10.114167
D:	711.00	0	0	0	0	0	0	10.025970
D:	711.87	0	0	0	0	0	0	9.812129
D:	712.69	0	0	0	0	0	0	9.645911
D:	713.58	0	0	0	0	0	0	9.588070
D:	714.53	0	0	0	0	0	0	9.690717
D:	715.37	0	0	0	0	0	0	9.745461
D:	716.22	0	0	0	0	0	0	9.688624
D:	717.07	0	0	0	0	0	0	9.743704
D:	717.94	0	0	0	0	0	0	9.851110
D:	718.78	0	0	0	0	0	0	9.826909
D:	719.63	0	0	0	0	0	0	10.068573
D:	720.48	0	0	0	0	0	0	9.953973
D:	721.51	0	0	0	0	0	0	9.780191
D:	722.40	0	0	0	0	0	0	9.568533
D:	723.30	0	0	0	0	0	0	9.481142
D:	724.24	0	0	0	0	0	0	9.506848
D:	725.16	0	0	0	0	0	0	9.596786
D:	726.02	0	0	0	0	0	0	9.562805
D:	726.87	0	0	0	0	0	0	9.381742
D:	727.74	0	0	0	0	0	0	9.340716
D:	728.64	0	0	0	0	0	0	9.360109
D:	729.50	0	0	0	0	0	0	9.312652
D:	730.39	0	0	0	0	0	0	9.372660
D:	731.30	0	0	0	0	0	0	9.236113
D:	732.15	0	0	0	0	0	0	9.241228
D:	733.12	0	0	0	0	0	0	9.299487
D:	734.02	0	0	0	0	0	0	9.268625
D:	734.88	0	0	0	0	0	0	9.207942
D:	735.71	0	0	0	0	0	0	9.306214
D:	736.54	0	0	0	0	0	0	9.396479
D:	737.52	0	0	0	0	0	0	9.444981
D:	738.61	0	0	0	0	0	0	9.439574
D:	739.50	0	0	0	0	0	0	9.590368
D:	740.40	0	0	0	0	0	0	9.556158
D:	741.32	0	0	0	0	0	0	9.458064
D:	742.23	0	0	0	0	0	0	9.390631
D:	743.08	0	0	0	0	0	0	9.214027
D:	743.94	0	0	0	0	0	0	9.081223
D:	744.89	0	0	0	0	0	0	9.126214
D:	745.77	0	0	0	0	0	0	9.089741
D:	746.63	0	0	0	0	0	0	9.116862
D:	747.46	0	0	0	0	0	0	9.201888
D:	748.39	0	0	0	0	0	0	9.416537
D:	749.23	0	0	0	0	0	0	9.724269
D:	750.02	0	0	0	0	0	0	9.641350
D:	750.87	0	0	0	0	0	0	9.447305
D:	751.68	0	0	0	0	0	0	9.337090
D:	752.49	0	0	0	0	0	0	9.216599
D:	753.34	0	0	0	0	0	0	9.099917
D:	754.22	0	0	0	0	0	0	9.016854
D:	755.08	0	0	0	0	0	0	9.063011
D:	755.95	0	0	0	0	0	0	9.110217
D:	756.78	0	0	0	0	0	0	9.229144
D:	757.61	0	0	0	0	0	0	9.328913
D:	758.42	0	0	0	0	0	0	9.311835
D:	759.28	0	0	0	0	0	0	9.480515
D:	760.14	0	0	0	0	0	0	9.432082
D:	761.00	0	0	0	0	0	0	9.321589
D:	761.79	0	0	0	0	0	0	9.401403
D:	762.60	0	0	0	0	0	0	9.388510
D:	763.39	0	0	0	0	0	0	9.341219
D:	764.22	0	0	0	0	0	0	9.365672
D:	765.02	0	0	0	0	0	0	9.539903
D:	765.87	0	0	0	0	0	0	9.469581
D:	766.66	0	0	0	0	0	0	9.478457
D:	767.45	0	0	0	0	0	0	9.454616
D:	768.25	0	0	0	0	0	0	9.444827
D:	769.03	0	0	0	0	0	0	9.260449
D:	769.89	0	0	0	0	0	0	9.234675
D:	770.69	0	0	0	0	0	0	9.139849
D:	771.49	0	0	0	0	0	0	9.106310
D:	772.35	0	0	0	0	0	0	9.141441
D:	773.20	0	0	0	0	0	0	9.124518
D:	774.00	0	0	0	0	0	0	9.118606
D:	774.87	0	0	0	0	0	0	9.119286
D:	775.80	0	0	0	0	0	0	9.120415
D:	776.72	0	0	0	0	0	0	9.039296
D:	777.51	0	0	0	0	0	0	9.148988
D:	778.35	0	0	0	0	0	0	9.039440
D:	779.21	0	0	0	0	0	0	9.206719
D:	780.03	0	0	0	0	0	0	9.135395
D:	780.87	0	0	0	0	0	0	9.307786
D:	781.69	0	0	0	0	0	0	9.232478
D:	782.52	0	0	0	0	0	0	9.172513
D:	783.38	0	0	0	0	0	0	9.280092
D:	784.22	0	0	0	0	0	0	9.181240
D:	785.07	0	0	0	0	0	0	9.185508
D:	785.94	0	0	0	0	0	0	9.264046
D:	786.90	0	0	0	0	0	0	9.164216
D:	787.88	0	0	0	0	0	0	9.447170
D:	788.75	0	0	0	0	0	0	9.719584
D:	789.66	0	0	0	0	0	0	10.015178
D:	790.52	0	0	0	0	0	0	9.955709
D:	791.40	0	0	0	0	0	0	9.878912
D:	792.26	0	0	0	0	0	0	9.722692
D:	793.16	0	0	0	0	0	0	9.726856
D:	794.05	0	0	0	0	0	0	9.621159
D:	794.95	0	0	0	0	0	0	9.539664
D:	795.88	0	0	0	0	0	0	9.499943
D:	796.74	0	0	0	0	0	0	9.437835
D:	797.69	0	0	0	0	0	0	9.481750
D:	798.54	0	0	0	0	0	0	9.531879
D:	799.40	0	0	0	0	0	0	9.822578
D:	800.26	0	0	0	0	0	0	9.773517
D:	801.15	0	0	0	0	0	0	9.733319
D:	802.02	0	0	0	0	0	0	9.487207
D:	802.87	0	0	0	0	0	0	9.272226
D:	804.04	0	0	0	0	0	0	9.175510
D:	804.95	0	0	0	0	0	0	10.051900
D:	805.93	0	0	0	0	0	0	10.110991
D:	806.97	0	0	0	0	0	0	9.839983
D:	807.88	0	0	0	0	0	0	9.852283
D:	808.91	0	0	0	0	0	0	9.855218
D:	809.77	0	0	0	0	0	0	9.756610
D:	810.65	0	0	0	0	0	0	9.702699
D:	811.48	0	0	0	0	0	0	9.671908
D:	812.38	0	0	0	0	0	0	9.677585
D:	813.24	0	0	0	0	0	0	9.616843
D:	814.07	0	0	0	0	0	0	9.500303
D:	814.95	0	0	0	0	0	0	9.373620
D:	815.77	0	0	0	0	0	0	9.451256
D:	816.60	0	0	0	0	0	0	9.376061
D:	817.38	0	0	0	0	0	0	9.531682
D:	818.18	0	0	0	0	0	0	9.403073
D:	819.00	0	0	0	0	0	0	9.516121
D:	819.88	0	0	0	0	0	0	9.699588
D:	820.70	0	0	0	0	0	0	9.635618
D:	821.59	0	0	0	0	0	0	9.618364
D:	822.44	0	0	0	0	0	0	9.498651
D:	823.32	0	0	0	0	0	0	9.443023
D:	824.15	0	0	0	0	0	0	9.379746
D:	825.05	0	0	0	0	0	0	9.303519
D:	825.87	0	0	0	0	0	0	9.225864
D:	826.65	0	0	0	0	0	0	9.336206
D:	827.44	0	0	0	0	0	0	9.291654
D:	828.26	0	0	0	0	0	0	9.532828
D:	829.05	0	0	0	0	0	0	9.863771
D:	829.87	0	0	0	0	0	0	10.167751
D:	830.67	0	0	0	0	0	0	10.169805
D:	831.52	0	0	0	0	0	0	9.910629
D:	832.52	0	0	0	0	0	0	9.764239
D:	833.36	0	0	0	0	0	0	9.679491
D:	834.20	0	0	0	0	0	0	9.652380
D:	835.00	0	0	0	0	0	0	9.538413
D:	835.78	0	0	0	0	0	0	9.573207
D:	836.58	0	0	0	0	0	0	9.650329
D:	837.47	0	0	0	0	0	0	9.487005
D:	838.39	0	0	0	0	0	0	9.482813
D:	839.22	0	0	0	0	0	0	9.674066
D:	840.01	0	0	0	0	0	0	9.695018
D:	840.87	0	0	0	0	0	0	9.615499
D:	841.66	0	0	0	0	0	0	9.384980
D:	842.45	0	0	0	0	0	0	9.201256
D:	843.26	0	0	0	0	0	0	9.126725
D:	844.07	0	0	0	0	0	0	8.904188
D:	844.87	0	0	0	0	0	0	9.073084
D:	845.68	0	0	0	0	0	0	9.003164
D:	846.53	0	0	0	0	0	0	8.893629
D:	847.38	0	0	0	0	0	0	8.943953
D:	848.41	0	0	0	0	0	0	8.926138
D:	849.29	0	0	0	0	0	0	8.822231
D:	850.14	0	0	0	0	0	0	8.726947
D:	851.02	0	0	0	0	0	0	8.814714
D:	851.88	0	0	0	0	0	0	8.821626
D:	852.74	0	0	0	0	0	0	8.719496
D:	853.59	0	0	0	0	0	0	8.727365
D:	854.43	0	0	0	0	0	0	8.904513
D:	855.53	0	0	0	0	0	0	8.781597
D:	856.47	0	0	0	0	0	0	8.813222
D:	857.53	0	0	0	0	0	0	8.721478
D:	858.41	0	0	0	0	0	0	8.820452
D:	859.30	0	0	0	0	0	0	8.762273
D:	860.16	0	0	0	0	0	0	8.641924
D:	861.03	0	0	0	0	0	0	8.694832
D:	861.89	0	0	0	0	0	0	8.693031
D:	862.76	0	0	0	0	0	0	8.619493
D:	863.65	0	0	0	0	0	0	8.731172
D:	864.58	0	0	0	0	0	0	8.592317
D:	865.42	0	0	0	0	0	0	8.574780
D:	866.31	0	0	0	0	0	0	8.543645
D:	867.23	0	0	0	0	0	0	8.371443
D:	868.08	0	0	0	0	0	0	8.309767
D:	868.94	0	0	0	0	0	0	8.406470
D:	869.79	0	0	0	0	0	0	8.373723
D:	870.72	0	0	0	0	0	0	8.314407
D:	871.73	0	0	0	0	0	0	8.546375
D:	872.63	0	0	0	0	0	0	8.315123
D:	873.46	0	0	0	0	0	0	8.346223
D:	874.32	0	0	0	0	0	0	8.244927
D:	875.22	0	0	0	0	0	0	8.294943
D:	876.16	0	0	0	0	0	0	8.312449
D:	877.04	0	0	0	0	0	0	8.229341
D:	878.04	0	0	0	0	0	0	8.301769
D:	878.99	0	0	0	0	0	0	8.400579
D:	879.88	0	0	0	0	0	0	8.359665
D:	880.72	0	0	0	0	0	0	8.446125
D:	881.58	0	0	0	0	0	0	8.520929
D:	882.44	0	0	0	0	0	0	8.446300
D:	883.28	0	0	0	0	0	0	8.462529
D:	884.15	0	0	0	0	0	0	8.579407
D:	884.99	0	0	0	0	0	0	8.529382
D:	885.80	0	0	0	0	0	0	8.610291
D:	886.61	0	0	0	0	0	0	8.729085
D:	887.45	0	0	0	0	0	0	8.598896
D:	888.34	0	0	0	0	0	0	8.501385
D:	889.25	0	0	0	0	0	0	8.412551
D:	890.06	0	0	0	0	0	0	8.278282
D:	890.88	0	0	0	0	0	0	8.235931
D:	891.70	0	0	0	0	0	0	8.301219
D:	892.60	0	0	0	0	0	0	8.288214
D:	893.37	0	0	0	0	0	0	8.276899
D:	894.20	0	0	0	0	0	0	8.301307
D:	895.01	0	0	0	0	0	0	8.408258
D:	895.80	0	0	0	0	0	0	8.368000
D:	896.63	0	0	0	0	0	0	8.313691
D:	897.43	0	0	0	0	0	0	8.339555
D:	898.26	0	0	0	0	0	0	8.301469
D:	899.06	0	0	0	0	0	0	8.460918
D:	899.89	0	0	0	0	0	0	8.361852
D:	900.69	0	0	0	0	0	0	8.443851
D:	901.48	0	0	0	0	0	0	8.512130
D:	902.25	0	0	0	0	0	0	8.540440
D:	903.20	0	0	0	0	0	0	8.641902
D:	904.24	0	0	0	0	0	0	8.596919
D:	905.09	0	0	0	0	0	0	8.628352
D:	905.93	0	0	0	0	0	0	8.472839
D:	906.71	0	0	0	0	0	0	8.597192
D:	907.66	0	0	0	0	0	0	8.519303
D:	908.49	0	0	0	0	0	0	8.468043
D:	909.58	0	0	0	0	0	0	8.612999
D:	910.44	0	0	0	0	0	0	8.574493
D:	911.27	0	0	0	0	0	0	8.507704
D:	912.06	0	0	0	0	0	0	8.447491
D:	912.87	0	0	0	0	0	0	8.484077
D:	913.71	0	0	0	0	0	0	8.609670
D:	914.71	0	0	0	0	0	0	8.574571
D:	915.52	0	0	0	0	0	0	8.565898
D:	916.37	0	0	0	0	0	0	8.574954
D:	917.21	0	0	0	0	0	0	8.563428
D:	918.12	0	0	0	0	0	0	8.483762
D:	919.01	0	0	0	0	0	0	8.502473
D:	919.88	0	0	0	0	0	0	8.556014
D:	920.69	0	0	0	0	0	0	8.433292
D:	921.56	0	0	0	0	0	0	8.573939
D:	922.43	0	0	0	0	0	0	8.568336
D:	923.28	0	0	0	0	0	0	8.507513
D:	924.16	0	0	0	0	0	0	8.684404
D:	925.03	0	0	0	0	0	0	8.685264
D:	925.89	0	0	0	0	0	0	8.656075
D:	926.74	0	0	0	0	0	0	8.722706
D:	927.62	0	0	0	0	0	0	8.686131
D:	928.48	0	0	0	0	0	0	8.620776
D:	929.42	0	0	0	0	0	0	8.534214
D:	930.30	0	0	0	0	0	0	8.458815
D:	931.26	0	0	0	0	0	0	8.452271
D:	932.16	0	0	0	0	0	0	8.466374
D:	933.03	0	0	0	0	0	0	8.394164
D:	933.89	0	0	0	0	0	0	8.356029
D:	934.74	0	0	0	0	0	0	8.393364
D:	935.63	0	0	0	0	0	0	8.461964
D:	936.47	0	0	0	0	0	0	8.409708
D:	937.47	0	0	0	0	0	0	8.305449
D:	938.51	0	0	0	0	0	0	8.335541
D:	939.51	0	0	0	0	0	0	8.420140
D:	940.48	0	0	0	0	0	0	8.444798
D:	941.45	0	0	0	0	0	0	8.506016
D:	942.33	0	0	0	0	0	0	8.704939
D:	943.25	0	0	0	0	0	0	8.817831
D:	944.13	0	0	0	0	0	0	8.680720
D:	945.02	0	0	0	0	0	0	8.741992
D:	945.91	0	0	0	0	0	0	8.588218
D:	946.77	0	0	0	0	0	0	8.687871
D:	947.59	0	0	0	0	0	0	8.780584
D:	948.39	0	0	0	0	0	0	8.781140
D:	949.28	0	0	0	0	0	0	8.952494
D:	950.13	0	0	0	0	0	0	8.903148
D:	950.99	0	0	0	0	0	0	8.761999
D:	951.77	0	0	0	0	0	0	8.698452
D:	952.56	0	0	0	0	0	0	8.618927
D:	953.32	0	0	0	0	0	0	8.509150
D:	954.14	0	0	0	0	0	0	8.489316
D:	955.10	0	0	0	0	0	0	8.507933
D:	955.87	0	0	0	0	0	0	8.465736
D:	956.65	0	0	0	0	0	0	8.511769
D:	957.50	0	0	0	0	0	0	8.854529
D:	958.37	0	0	0	0	0	0	9.014994
D:	959.23	0	0	0	0	0	0	9.137485
D:	960.06	0	0	0	0	0	0	9.209892
D:	960.87	0	0	0	0	0	0	9.069738
D:	961.67	0	0	0	0	0	0	9.064060
D:	962.50	0	0	0	0	0	0	9.090692
D:	963.34	0	0	0	0	0	0	9.046222
D:	964.21	0	0	0	0	0	0	9.109251
D:	965.00	0	0	0	0	0	0	9.076716
D:	965.79	0	0	0	0	0	0	9.091427
D:	966.60	0	0	0	0	0	0	9.190076
D:	967.39	0	0	0	0	0	0	9.265272
D:	968.21	0	0	0	0	0	0	9.432134
D:	969.00	0	0	0	0	0	0	9.357660
D:	969.88	0	0	0	0	0	0	9.205836
D:	970.74	0	0	0	0	0	0	8.995600
D:	971.52	0	0	0	0	0	0	9.024518
D:	972.36	0	0	0	0	0	0	8.930829
D:	973.23	0	0	0	0	0	0	8.973825
D:	974.04	0	0	0	0	0	0	8.949954
D:	974.87	0	0	0	0	0	0	9.087900
